time,seconds_elapsed,z,y,x
1738772456767832000,0.02383203125,0.0017531589837744832,0.0040943436324596405,0.008505337871611118
1738772456777823000,0.033822998046875,0.002132392954081297,0.002846919232979417,0.007662713527679443
1738772456787814100,0.043814208984375,0.0010751180816441774,0.004798749927431345,0.005933522712439299
1738772456797806000,0.05380615234375,0.0019065570086240768,0.004820853937417269,0.002698314841836691
1738772456807797200,0.06379736328125,0.0012844426091760397,0.002528405049815774,-0.0009677927591837943
1738772456817788200,0.0737880859375,0.0012546151410788298,0.004752411041408777,-0.004746552091091871
1738772456827779000,0.083779052734375,0.0013699301052838564,0.004253068007528782,-0.007423028815537691
1738772456837770000,0.09377001953125,0.0005366269615478814,0.003638677066192031,-0.006567621603608131
1738772456847762200,0.10376220703125,0.0003062635369133204,0.004538558889180422,-0.005025118589401245
1738772456857753000,0.113753173828125,0.001281779375858605,0.00401471508666873,0.0005523395957425237
1738772456867744000,0.123743896484375,0.0014980280539020896,0.005150021053850651,0.004207528196275234
1738772456877735200,0.133735107421875,-0.000904409505892545,0.0035920715890824795,0.007485080510377884
1738772456887727000,0.14372705078125,0.0006641923682764173,0.004012318328022957,0.005986253265291452
1738772456897718300,0.15371826171875,0.001487375469878316,0.0037579864729195833,0.0037824877072125673
1738772456907709200,0.163709228515625,0.0021859225817024708,0.0038344194181263447,0.000969923275988549
1738772456917700000,0.1737001953125,0.0021787320729345083,0.0036567864008247852,-0.003381948219612241
1738772456927692300,0.1836923828125,0.002058623591437936,0.004703674931079149,-0.005995041690766811
1738772456937683200,0.19368310546875,0.0009060074225999415,0.004820055328309536,-0.00458622956648469
1738772456947674000,0.203674072265625,0.0012948289513587952,0.005061071366071701,-0.0036506610922515392
1738772456957665300,0.213665283203125,-0.00011238539445912465,0.0036554548423737288,-0.0004010720585938543
1738772456967656200,0.22365625,0.0005281048361212015,0.004000067710876465,0.003183542750775814
1738772456977648000,0.233648193359375,-0.00010626012954162434,0.002284992253407836,0.004864796530455351
1738772456987639300,0.243639404296875,0.0015209312550723553,0.0035305526107549667,0.003975300583988428
1738772456997630200,0.253630126953125,0.00015393071225844324,0.0034120420459657907,0.001734783174470067
1738772457007621000,0.26362109375,0.001999501371756196,0.0046693203039467335,0.0011853729374706745
1738772457017613000,0.273613037109375,0.0024762072134763002,0.0038035267498344183,-0.00041305628838017583
1738772457027604200,0.283604248046875,0.0014602112350985408,0.0038016624748706818,-0.002549710450693965
1738772457037595100,0.29359521484375,0.001395230065099895,0.004275172483175993,-0.0037771612405776978
1738772457047586300,0.30358642578125,0.002424009144306183,0.0032985913567245007,-0.0015773903578519821
1738772457057577200,0.3135771484375,0.0009534116834402084,0.0035417377948760986,0.000003728425554072601
