time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1738772456769081000,0.0250810546875,0.38942820866670425,0.6779973304723209,0.14071890988941396,0.0026604850447870835,0.7087851869628413,0.13468968060951672,1.52642376362082
1738772456779072000,0.035072021484375,0.38950416722672215,0.678027456496382,0.1407136610329458,0.002582083183336218,0.7087566996242247,0.13469344840030065,1.5265077464912513
1738772456789063000,0.04506298828125,0.38968846201351615,0.6780511273095108,0.1407132630090983,0.0024017825838689917,0.7087336193161538,0.13469641064304103,1.5265751252918356
1738772456799055000,0.05505517578125,0.3897601755991289,0.6780636575480572,0.14071134638472257,0.002327659163280338,0.7087218942978579,0.1346969251190745,1.5266088217577425
1738772456809046000,0.0650458984375,0.3896969253527032,0.6780624905757123,0.14070841297536862,0.002384489286776304,0.7087239196654675,0.13469527985108226,1.526605183617844
1738772456819037200,0.075037109375,0.38968981709370537,0.6780474478029385,0.14071285359935048,0.0023962550739783125,0.7087375454496654,0.13469438858721688,1.5265622169194604
1738772456829028000,0.085028076171875,0.38961766495334077,0.678023947410241,0.14071871181882406,0.0024762332691863082,0.7087589510915874,0.1346938658463641,1.5264977422553085
1738772456839019000,0.09501904296875,0.3896409682928156,0.6779981963445336,0.1407262950825129,0.0024610226349102192,0.708782658320284,0.1346911506539452,1.5264283125486735
1738772456849011200,0.10501123046875,0.38946737461543457,0.6779794686761871,0.14072753668380678,0.0026354459017024364,0.7088003309039329,0.13469081387819723,1.5263754796252467
1738772456859002000,0.115002197265625,0.38941346667792764,0.6779751715644204,0.14072722347243183,0.0026893594452338933,0.708804616901433,0.13469055782556436,1.526365652605258
1738772456868993000,0.124992919921875,0.38951009413867194,0.6779848764951866,0.14072865556839198,0.0025974037854428543,0.7087945712912008,0.13469283181005748,1.5263918234813025
1738772456878984000,0.13498388671875,0.38957290951773954,0.6780056016487522,0.1407271724071658,0.002539528281365257,0.708774210763681,0.13469747980973387,1.5264522229887953
1738772456888976100,0.14497607421875,0.3896613426996044,0.678026439750014,0.14072361347867546,0.0024485691269656626,0.7087547608179644,0.13469896552369495,1.5265114386936005
1738772456898967000,0.154967041015625,0.38961135719124296,0.678041283726877,0.14071669589267477,0.002488714846296241,0.7087419776772782,0.134698907663133,1.5265527183661798
1738772456908958200,0.164958251953125,0.38963240518426373,0.6780493658287442,0.1407158465028559,0.002468490252540685,0.7087340905316728,0.13470052790641257,1.5265750546367498
1738772456918949000,0.17494921875,0.389692857855964,0.6780426835420444,0.1407173787506451,0.0024049516155183284,0.7087406803300363,0.13469746646840527,1.526552792075194
1738772456928941000,0.184941162109375,0.38990181384343026,0.6780248404338762,0.14072687098190084,0.0022038586545487814,0.708756498082922,0.13469380214446794,1.5265004413801502
1738772456938932200,0.19493212890625,0.3899454340908275,0.6780082079035364,0.14073424612453422,0.002170731967261594,0.7087709005667827,0.13469385201001416,1.5264542605808296
