time,seconds_elapsed,z,y,x
1738771800168119600,0.03411962890625,-1.0030517578125,-0.0192718505859375,-0.00360107421875
1738771800178110500,0.0441103515625,-1.0038909912109375,-0.018585205078125,-0.003265380859375
1738771800188102400,0.054102294921875,-1.0040283203125,-0.019744873046875,-0.003265380859375
1738771800198093300,0.06409326171875,-1.0040435791015625,-0.01702880859375,-0.0038299560546875
1738771800208085500,0.07408544921875,-1.0042266845703125,-0.0176239013671875,-0.003173828125
1738771800218076400,0.084076416015625,-1.0040740966796875,-0.0191497802734375,-0.001953125
1738771800228068600,0.094068603515625,-1.00567626953125,-0.0191192626953125,-0.0027923583984375
1738771800238059500,0.1040595703125,-1.0045623779296875,-0.0184783935546875,-0.00299072265625
1738771800248051500,0.114051513671875,-1.0040740966796875,-0.019989013671875,-0.003509521484375
1738771800258042600,0.124042724609375,-1.0041656494140625,-0.018463134765625,-0.0027313232421875
1738771800268034600,0.13403466796875,-1.004486083984375,-0.017974853515625,-0.00311279296875
1738771800278025500,0.144025390625,-1.0048065185546875,-0.0184783935546875,-0.002593994140625
1738771800288017400,0.154017333984375,-1.004058837890625,-0.018951416015625,-0.0034027099609375
1738771800298008300,0.16400830078125,-1.003692626953125,-0.0181121826171875,-0.002197265625
1738771800307999500,0.17399951171875,-1.0038909912109375,-0.018707275390625,-0.003204345703125
1738771800317991400,0.183991455078125,-1.0034027099609375,-0.0190582275390625,-0.0036773681640625
1738771800327982300,0.193982421875,-1.0036468505859375,-0.0188751220703125,-0.0026397705078125
1738771800337974500,0.203974609375,-1.005645751953125,-0.0189208984375,-0.003204345703125
1738771800347965400,0.21396533203125,-1.00244140625,-0.0186004638671875,-0.002655029296875
1738771800357957400,0.223957275390625,-1.0037689208984375,-0.016693115234375,-0.0023040771484375
1738771800367948500,0.233948486328125,-1.006072998046875,-0.017852783203125,-0.001953125
1738771800377940500,0.2439404296875,-1.00469970703125,-0.0177459716796875,-0.0033111572265625
1738771800387931600,0.253931640625,-1.0043487548828125,-0.018310546875,-0.0028533935546875
1738771800397923600,0.263923583984375,-1.004119873046875,-0.0176544189453125,-0.0042724609375
1738771800407914500,0.27391455078125,-1.0030517578125,-0.017364501953125,-0.0035400390625
1738771800417906400,0.283906494140625,-1.00201416015625,-0.0179443359375,-0.0022735595703125
1738771800427897300,0.2938974609375,-1.0051727294921875,-0.0185699462890625,-0.0036468505859375
1738771800437889500,0.3038896484375,-1.0047760009765625,-0.018768310546875,-0.0042724609375
1738771800447880400,0.31388037109375,-1.004638671875,-0.0190887451171875,-0.00372314453125
1738771800457872400,0.323872314453125,-1.004058837890625,-0.018707275390625,-0.0018768310546875
1738771800467863600,0.333863525390625,-1.0034027099609375,-0.0188446044921875,-0.0024261474609375
1738771800477855500,0.34385546875,-1.0052947998046875,-0.01861572265625,-0.0027008056640625
1738771800487846400,0.353846435546875,-1.0034332275390625,-0.0186309814453125,-0.0031585693359375
1738771800497838600,0.363838623046875,-1.0037994384765625,-0.0181884765625,-0.0035552978515625
1738771800507829500,0.37382958984375,-1.0035247802734375,-0.0171661376953125,-0.0032501220703125
1738771800517821400,0.383821533203125,-1.004180908203125,-0.0184326171875,-0.0034027099609375
1738771800527812600,0.3938125,-1.0057373046875,-0.0194091796875,-0.0024566650390625
1738771800537804300,0.40380419921875,-1.0053863525390625,-0.019317626953125,-0.0028228759765625
1738771800547795500,0.41379541015625,-1.0036468505859375,-0.018463134765625,-0.0027923583984375
1738771800557786400,0.423786376953125,-1.00244140625,-0.01751708984375,-0.0038299560546875
1738771800567778600,0.433778564453125,-1.00311279296875,-0.017669677734375,-0.0024261474609375
1738771800577769500,0.44376953125,-1.0050048828125,-0.0188751220703125,-0.003326416015625
1738771800587761400,0.453761474609375,-1.004241943359375,-0.01861572265625,-0.0037384033203125
1738771800597752600,0.463752685546875,-1.005096435546875,-0.017852783203125,-0.003570556640625
1738771800607744500,0.47374462890625,-1.005126953125,-0.0185699462890625,-0.003143310546875
1738771800617735400,0.4837353515625,-1.0047760009765625,-0.0181884765625,-0.001922607421875
1738771800627727600,0.4937275390625,-1.0049591064453125,-0.0179443359375,-0.0023193359375
1738771800637718500,0.503718505859375,-1.0033721923828125,-0.0191192626953125,-0.0031585693359375
1738771800647710500,0.51371044921875,-1.00445556640625,-0.0168914794921875,-0.0039825439453125
1738771800657701400,0.523701416015625,-1.0034027099609375,-0.0179901123046875,-0.0012664794921875
1738771800667693300,0.533693359375,-1.0037078857421875,-0.0175018310546875,-0.0025634765625
1738771800677684500,0.5436845703125,-1.0060577392578125,-0.0179443359375,-0.00225830078125
1738771800687676400,0.553676513671875,-1.0048980712890625,-0.018585205078125,-0.0024566650390625
1738771800697667300,0.563667236328125,-1.004364013671875,-0.01776123046875,-0.00274658203125
1738771800707659500,0.573659423828125,-1.004913330078125,-0.0191650390625,-0.0023193359375
1738771800717650400,0.583650390625,-1.006072998046875,-0.0189208984375,-0.00250244140625
1738771800727642600,0.593642578125,-1.0050048828125,-0.0182342529296875,-0.0028076171875
1738771800737633500,0.603633544921875,-1.0048370361328125,-0.0185089111328125,-0.0030975341796875
1738771800747625500,0.61362548828125,-1.0051116943359375,-0.0177764892578125,-0.0025634765625
1738771800757616600,0.62361669921875,-1.003814697265625,-0.019683837890625,-0.00238037109375
1738771800767608300,0.6336083984375,-1.0032501220703125,-0.0183868408203125,-0.0028076171875
1738771800777599500,0.643599609375,-1.0036468505859375,-0.017822265625,-0.0015411376953125
1738771800787591400,0.65359130859375,-1.0039825439453125,-0.01922607421875,-0.00335693359375
1738771800797582300,0.663582275390625,-1.0041046142578125,-0.0186004638671875,-0.003570556640625
1738771800807574500,0.673574462890625,-1.0046234130859375,-0.01873779296875,-0.003082275390625
1738771800817565400,0.6835654296875,-1.0042572021484375,-0.0184783935546875,-0.0028839111328125
1738771800827558000,0.693557861328125,-1.0062408447265625,-0.0175933837890625,-0.0034332275390625
1738771800837548800,0.703548828125,-1.0048675537109375,-0.018218994140625,-0.0031890869140625
1738771800847539700,0.713539794921875,-1.0037078857421875,-0.01849365234375,-0.003753662109375
1738771800857532000,0.723531982421875,-1.004302978515625,-0.0180206298828125,-0.001617431640625
1738771800867522800,0.733522705078125,-1.0030517578125,-0.018798828125,-0.003387451171875
1738771800877514800,0.7435146484375,-1.0046539306640625,-0.019744873046875,-0.002685546875
1738771800887505700,0.753505615234375,-1.0042572021484375,-0.0178680419921875,-0.0030670166015625
1738771800897497600,0.76349755859375,-1.00616455078125,-0.0183868408203125,-0.0038604736328125
1738771800907488800,0.77348876953125,-1.0037384033203125,-0.019012451171875,-0.0019989013671875
1738771800917480700,0.783480712890625,-1.0036468505859375,-0.017822265625,-0.00244140625
1738771800927471600,0.7934716796875,-1.003143310546875,-0.0175018310546875,-0.0025787353515625
1738771800937463800,0.8034638671875,-1.004547119140625,-0.018463134765625,-0.002349853515625
1738771800947454700,0.813454833984375,-1.0049285888671875,-0.017730712890625,-0.0035247802734375
1738771800957447000,0.823447021484375,-1.004913330078125,-0.0192413330078125,-0.0022125244140625
1738771800967437800,0.833437744140625,-1.003448486328125,-0.0185089111328125,-0.002777099609375
1738771800977429500,0.843429443359375,-1.00494384765625,-0.0185394287109375,-0.003448486328125
1738771800987420700,0.853420654296875,-1.0045318603515625,-0.018157958984375,-0.00164794921875
1738771800997412600,0.86341259765625,-1.0050201416015625,-0.0186767578125,-0.0040435791015625
1738771801007403500,0.873403564453125,-1.0031280517578125,-0.018646240234375,-0.0012969970703125
1738771801017395700,0.883395751953125,-1.00531005859375,-0.018341064453125,-0.003173828125
1738771801027386600,0.89338671875,-1.0047760009765625,-0.018890380859375,-0.0028839111328125
1738771801037378800,0.90337890625,-1.004974365234375,-0.0191497802734375,-0.0025177001953125
1738771801047369700,0.91336962890625,-1.004119873046875,-0.017669677734375,-0.002838134765625
1738771801057362000,0.92336181640625,-1.003814697265625,-0.018585205078125,-0.0018463134765625
1738771801067352800,0.933352783203125,-1.0040740966796875,-0.018646240234375,-0.0020294189453125
1738771801077344800,0.9433447265625,-1.0039520263671875,-0.019073486328125,-0.0035400390625
1738771801087336000,0.9533359375,-1.0042724609375,-0.01824951171875,-0.0030059814453125
1738771801097327600,0.96332763671875,-1.00433349609375,-0.0188140869140625,-0.0020599365234375
1738771801107318500,0.973318603515625,-1.0044708251953125,-0.01922607421875,-0.003082275390625
1738771801117310700,0.983310791015625,-1.0046844482421875,-0.017791748046875,-0.002685546875
1738771801127301600,0.993301513671875,-1.0048980712890625,-0.01776123046875,-0.0023345947265625
1738771801137293800,1.0032939453125,-1.00457763671875,-0.018798828125,-0.003814697265625
1738771801147284700,1.01328466796875,-1.00299072265625,-0.0171356201171875,-0.00274658203125
1738771801157275600,1.023275634765625,-1.0035247802734375,-0.017364501953125,-0.00201416015625
1738771801167267800,1.033267822265625,-1.004150390625,-0.01898193359375,-0.00396728515625
1738771801177258800,1.0432587890625,-1.0045928955078125,-0.0182037353515625,-0.00274658203125
1738771801187250700,1.053250732421875,-1.0031280517578125,-0.0177459716796875,-0.0037841796875
1738771801197241900,1.063241943359375,-1.004608154296875,-0.019622802734375,-0.0033111572265625
1738771801207233800,1.07323388671875,-1.0056304931640625,-0.0190277099609375,-0.0028533935546875
1738771801217225000,1.083224853515625,-1.0041046142578125,-0.0172119140625,-0.0034027099609375
1738771801227216600,1.093216552734375,-1.004425048828125,-0.0178985595703125,-0.0027313232421875
1738771801237207600,1.10320751953125,-1.0045013427734375,-0.0188140869140625,-0.0030670166015625
1738771801247199700,1.11319970703125,-1.0039215087890625,-0.0183868408203125,-0.0024566650390625
1738771801257190700,1.123190673828125,-1.0034637451171875,-0.01690673828125,-0.00347900390625
1738771801267182800,1.133182861328125,-1.0048828125,-0.01849365234375,-0.003021240234375
1738771801277173800,1.143173828125,-1.005157470703125,-0.0174560546875,-0.0022430419921875
1738771801287165700,1.153165771484375,-1.0035247802734375,-0.018402099609375,-0.0020751953125
1738771801297156900,1.163156982421875,-1.0045623779296875,-0.0185394287109375,-0.002532958984375
1738771801307148800,1.173148681640625,-1.0056915283203125,-0.0174407958984375,-0.002227783203125
1738771801317139700,1.1831396484375,-1.0045623779296875,-0.0186614990234375,-0.003204345703125
1738771801327131600,1.193131591796875,-1.0039520263671875,-0.019134521484375,-0.002288818359375
1738771801337122600,1.20312255859375,-1.0039825439453125,-0.0186614990234375,-0.00274658203125
1738771801347114800,1.21311474609375,-1.0046844482421875,-0.018951416015625,-0.00262451171875
1738771801357105700,1.223105712890625,-1.0045623779296875,-0.018341064453125,-0.003326416015625
1738771801367097600,1.23309765625,-1.0040130615234375,-0.01788330078125,-0.00360107421875
1738771801377088800,1.2430888671875,-1.0026092529296875,-0.0188446044921875,-0.00299072265625
1738771801387080700,1.253080810546875,-1.0039825439453125,-0.0188446044921875,-0.0029754638671875
1738771801397072000,1.26307177734375,-1.00384521484375,-0.0164947509765625,-0.0024566650390625
1738771801407062800,1.273062744140625,-1.0035552978515625,-0.01800537109375,-0.00225830078125
1738771801417054700,1.2830546875,-1.0049591064453125,-0.0182647705078125,-0.0017852783203125
1738771801427046000,1.2930458984375,-1.00653076171875,-0.0184478759765625,-0.0030059814453125
1738771801437037800,1.303037841796875,-1.004913330078125,-0.01763916015625,-0.0031585693359375
1738771801447028700,1.31302880859375,-1.0044708251953125,-0.0187835693359375,-0.00445556640625
1738771801457020700,1.323020751953125,-1.0049591064453125,-0.01812744140625,-0.003082275390625
1738771801467011600,1.333011474609375,-1.0044403076171875,-0.0181121826171875,-0.003570556640625
1738771801477003800,1.343003662109375,-1.005401611328125,-0.01849365234375,-0.0026702880859375
1738771801486994700,1.35299462890625,-1.0032196044921875,-0.0181884765625,-0.00347900390625
1738771801496986600,1.362986572265625,-1.0046234130859375,-0.01812744140625,-0.0025482177734375
1738771801506977800,1.372977783203125,-1.004425048828125,-0.0176544189453125,-0.002197265625
1738771801516969700,1.3829697265625,-1.0042572021484375,-0.0185394287109375,-0.0029296875
1738771801526960600,1.392960693359375,-1.0053558349609375,-0.019134521484375,-0.002716064453125
1738771801536952800,1.402952880859375,-1.00531005859375,-0.0187530517578125,-0.0012359619140625
1738771801546943700,1.41294384765625,-1.0043792724609375,-0.0175018310546875,-0.003509521484375
1738771801556935700,1.422935791015625,-1.004241943359375,-0.0191497802734375,-0.0041961669921875
1738771801566926600,1.432926513671875,-1.004241943359375,-0.0183563232421875,-0.0025482177734375
1738771801576918800,1.442918701171875,-1.004119873046875,-0.0185699462890625,-0.003082275390625
1738771801586909700,1.45290966796875,-1.004150390625,-0.0183258056640625,-0.0031890869140625
