time,seconds_elapsed,z,y,x
1738772409408700700,0.02270068359375,-2.4973054762780666,-9.483345097595453,-0.00159907136767506
1738772409418691600,0.032691650390625,-2.497336163677275,-9.483336914288998,-0.0017147954280953854
1738772409428682800,0.042682861328125,-2.4973428856790063,-9.483335160723328,-0.0017027426609369284
1738772409438673700,0.052673583984375,-2.4972818031415343,-9.483352111858128,-0.0016672924643484292
1738772409448665900,0.062665771484375,-2.4972306574761864,-9.483364971339702,-0.00168611932076019
1738772409458656800,0.07265673828125,-2.4972213051259518,-9.483366724905371,-0.0015532835818070452
1738772409468647700,0.082647705078125,-2.497237671738863,-9.483364386817813,-0.0014742318482152768
1738772409478638600,0.092638671875,-2.4972148753851653,-9.4833708165586,-0.0013419947590002266
1738772409488629800,0.102629638671875,-2.4971616838932036,-9.483383091518283,-0.00132638605520915
1738772409498621700,0.11262158203125,-2.4970903722226616,-9.483402965262531,-0.0014293225576482655
1738772409508612600,0.122612548828125,-2.497142686931789,-9.48338893673718,-0.001520091985791805
1738772409518603800,0.132603759765625,-2.49718740285635,-9.483377830821276,-0.0015947605187386215
1738772409528594700,0.1425947265625,-2.497272743052244,-9.483353280901909,-0.0016493064289752508
1738772409538585600,0.152585693359375,-2.497375326643884,-9.483326977416873,-0.0015794968769419937
1738772409548577800,0.162577880859375,-2.4973615903794766,-9.48333165359199,-0.0015463214066527143
1738772409558568700,0.172568603515625,-2.4973279803708195,-9.483340421420335,-0.001581969393118925
1738772409568559600,0.1825595703125,-2.49734493150562,-9.483335745245217,-0.0015259003866594865
1738772409578550800,0.19255078125,-2.4972768347054717,-9.483353865423798,-0.001510061784244317
1738772409588541700,0.202541748046875,-2.497284141229093,-9.483352111858128,-0.0014448337935558811
1738772409598533600,0.21253369140625,-2.4973309029802677,-9.483339252376556,-0.0014336042946546512
1738772409608524800,0.22252490234375,-2.49724293243587,-9.483362633252144,-0.0014300663389200054
1738772409618515700,0.232515625,-2.4972750811398026,-9.483355034467577,-0.0015426387475010414
1738772409628506600,0.242506591796875,-2.497390231952071,-9.483324054807424,-0.00150656749640475
1738772409638497800,0.252497802734375,-2.497420042568445,-9.483315286979078,-0.0015212618858044152
1738772409648489700,0.26248974609375,-2.497393446822464,-9.483322885763645,-0.001530593971852795
1738772409658480600,0.272480712890625,-2.4973595445528627,-9.48333223811388,-0.0015006199576360812
1738772409668471800,0.282471923828125,-2.497360713596642,-9.48333223811388,-0.0015672734339583258
1738772409678462700,0.292462646484375,-2.4974305639624594,-9.48331294889152,-0.0016598106983248726
1738772409688453600,0.30245361328125,-2.497404844999313,-9.483319963154196,-0.0017058723361231386
1738772409698445800,0.31244580078125,-2.4974448847487567,-9.483309441760182,-0.0017398346847570792
1738772409708436700,0.322436767578125,-2.4975001220673323,-9.483294828712939,-0.0017852939624732242
1738772409718427600,0.332427734375,-2.4974343633547424,-9.48331119532585,-0.0018185786025002016
1738772409728418800,0.342418701171875,-2.497442838922143,-9.483308272716403,-0.0017349475908522436
1738772409738409700,0.35240966796875,-2.49744809961915,-9.483307103672622,-0.0017575291727131115
1738772409748401700,0.362401611328125,-2.4973484386369584,-9.483335160723328,-0.0018378815245916483
1738772409758392800,0.372392822265625,-2.4973238887175917,-9.483341005942226,-0.0018876894682121927
1738772409768383700,0.3823837890625,-2.497274788878858,-9.483353280901909,-0.0019351176542564644
1738772409778374700,0.392374755859375,-2.497266897833347,-9.483355618989467,-0.0019067218206007964
1738772409788365800,0.40236572265625,-2.4972592990487814,-9.483357372555137,-0.0018487391328570082
1738772409798357800,0.412357666015625,-2.497323011934757,-9.483342174986005,-0.001851451394340256
1738772409808348700,0.4223486328125,-2.4973668510764835,-9.483329900026321,-0.0018319459730882952
1738772409818339800,0.43233984375,-2.49748609354198,-9.483298920366167,-0.0017877748982769843
1738772409828330800,0.442330810546875,-2.4975340243369337,-9.483284891840816,-0.0018464801041671306
1738772409838321700,0.45232177734375,-2.497482001888752,-9.483298920366167,-0.001850789668753714
1738772409848313900,0.46231396484375,-2.497420042568445,-9.483315871500968,-0.001822022229873255
1738772409858304800,0.4723046875,-2.4973794182971116,-9.483327561938761,-0.0017892783011353457
1738772409868295700,0.482295654296875,-2.4973183357596396,-9.483342174986005,-0.0017484886340818774
1738772409878286800,0.492286865234375,-2.497349607680738,-9.48333399167955,-0.001657082311115664
1738772409888278800,0.50227880859375,-2.4973800028190016,-9.483325808373094,-0.001731672784132388
1738772409898269700,0.512269775390625,-2.4973598368138075,-9.4833310690701,-0.001821558579575503
1738772409908260900,0.5222607421875,-2.4974054295212027,-9.483319378632306,-0.0019927517123673167
1738772409918251800,0.532251708984375,-2.49739140099585,-9.483322885763645,-0.002120568354791612
1738772409928242700,0.54224267578125,-2.4974545293599366,-9.483306519150734,-0.00220029879592912
1738772409938235000,0.55223486328125,-2.497377664731443,-9.483326977416873,-0.002371489502726763
1738772409948225800,0.562225830078125,-2.4973174589768052,-9.483343344029784,-0.0025940650493561407
1738772409958216700,0.572216796875,-2.4972294884324073,-9.483365555861592,-0.0028058971521517377
1738772409968208000,0.582207763671875,-2.497259883570671,-9.483357372555137,-0.002980522210462368
1738772409978198800,0.59219873046875,-2.497093587093055,-9.483400627174973,-0.0031601077133251235
1738772409988190700,0.602190673828125,-2.4970479943856594,-9.483413486656547,-0.003400639041753311
1738772409998182000,0.612181884765625,-2.4970883263960477,-9.483402965262531,-0.0036106168287689797
1738772410008172800,0.6221728515625,-2.497101478138566,-9.483398873609303,-0.0038209973308170444
