time,seconds_elapsed,z,y,x
1738772128128164400,0.030164306640625,-9.224240572422742,-3.3119609404578805,-0.33864714070409535
1738772128138155500,0.040155517578125,-9.224234727203845,-3.3119968885540962,-0.3384573172204196
1738772128148146400,0.050146484375,-9.2241523096174,-3.3122628460139034,-0.3381041564011946
1738772128158138400,0.060138427734375,-9.224155232226847,-3.3122558317512274,-0.3380872417990118
1738772128168129500,0.070129638671875,-9.22420608563125,-3.3120860281422733,-0.33836773924082514
1738772128178120400,0.080120361328125,-9.224273890170455,-3.3118893365263937,-0.3384443481409922
1738772128188111400,0.090111328125,-9.224247586685419,-3.311989582030475,-0.3381797423880547
1738772128198102500,0.1001025390625,-9.224255185469984,-3.311981983245909,-0.338038799547404
1738772128208093400,0.110093505859375,-9.224248171207309,-3.3119793528974055,-0.33826259836591777
1738772128218084400,0.12008447265625,-9.224259861645102,-3.3119340524509546,-0.33838933001812543
1738772128228076500,0.13007666015625,-9.224274474692344,-3.3119007347032428,-0.33831217312868683
1738772128238067500,0.1400673828125,-9.224266291385888,-3.3119358060166237,-0.33819110403228547
1738772128248058400,0.150058349609375,-9.224228297463059,-3.3120480342194436,-0.33813842399697747
1738772128258049300,0.16004931640625,-9.224248171207309,-3.3119901665523646,-0.33815044322833415
1738772128268040400,0.17004052734375,-9.224229466506838,-3.3120392663910985,-0.33818160555157806
1738772128278031400,0.18003125,-9.224211346328257,-3.3120889507517215,-0.33819230960868296
1738772128288022300,0.190022216796875,-9.224231804594398,-3.312029037258029,-0.33821985520273445
1738772128298014500,0.200014404296875,-9.224252847382425,-3.311968539242446,-0.3382415921105072
1738772128308005400,0.21000537109375,-9.224274474692344,-3.311909210270643,-0.3382284038353711
1738772128317996300,0.219996337890625,-9.224331757837533,-3.3117569423183797,-0.3381654946669936
1738772128327987500,0.229987548828125,-9.224334095925093,-3.311761618493497,-0.3380602441942319
1738772128337978400,0.239978271484375,-9.224311884093284,-3.311834099207818,-0.3379576606025919
1738772128347969300,0.24996923828125,-9.22433584949076,-3.3117689250171183,-0.3379345719879493
1738772128357960400,0.25996044921875,-9.224360983932018,-3.3116894300401207,-0.3380338311113417
1738772128367951400,0.269951416015625,-9.224361568453908,-3.3116897223010655,-0.338013153649494
