time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1738772128128164400,0.030164306640625,-0.4720600285992414,0.16239229662634494,-0.2334027595790198,-0.036696256161031476,0.9569893081757974,-0.05764851060513854,0.344499924417359
1738772128138155500,0.040155517578125,-0.47205442987399815,0.1623967196299004,-0.23339836737392541,-0.03667573201183628,0.9569902343940708,-0.057638676581113005,0.34450382294542714
1738772128148146400,0.050146484375,-0.4720534291858527,0.1624149762021794,-0.23339448167389987,-0.036637824893641965,0.9569890038061815,-0.057623728442815346,0.34453263332472434
1738772128158138400,0.060138427734375,-0.4720676885229232,0.16241440582055644,-0.23340115658414498,-0.03663597909611648,0.956987493497495,-0.05762391107863752,0.3445318601176823
1738772128168129500,0.070129638671875,-0.47207718052564673,0.16240182138869896,-0.23340837528616085,-0.03666614762667702,0.956986985123069,-0.05763704208018623,0.344513490989992
1738772128178120400,0.080120361328125,-0.4720791314922696,0.16239061027382537,-0.23341020648975006,-0.036674171225712496,0.9569883181246562,-0.057638619224634216,0.34449216014938433
1738772128188111400,0.090111328125,-0.4720831328127009,0.16239901511285804,-0.23340965994033336,-0.03664562835072085,0.9569878526469561,-0.0576265072375772,0.34450301636890407
1738772128198102500,0.1001025390625,-0.47208914807605895,0.16240024753394378,-0.23341130941805946,-0.036630336362246926,0.9569876394976301,-0.05761959052091788,0.3445022204224192
1738772128208093400,0.110093505859375,-0.47208862951658553,0.16239727943931534,-0.23341302672940217,-0.03665459766529182,0.9569870670412385,-0.05763111762814565,0.34450191472589514
1738772128218084400,0.12008447265625,-0.47208777796159107,0.1623933554401288,-0.23341378918126512,-0.03666827002790682,0.9569871703429025,-0.05763703466240361,0.3444969991437227
1738772128228076500,0.13007666015625,-0.47208465876860317,0.1623927080711042,-0.23341166103714492,-0.036659857780209464,0.9569880494250151,-0.05763235172499697,0.3444934028907899
1738772128238067500,0.1400673828125,-0.4720858626676152,0.1623960170630186,-0.233411137065435,-0.03664678363286774,0.9569879411219631,-0.05762662664283038,0.3444971905977913
1738772128248058400,0.150058349609375,-0.472088328830969,0.16240241854967108,-0.23341172498111076,-0.03664123088312671,0.956986795987838,-0.05762554927750021,0.344509350222624
1738772128258049300,0.16004931640625,-0.47208950533291466,0.16239924459753724,-0.23341246156491477,-0.036642452059130026,0.9569871385072994,-0.05762552007854196,0.34450309003938784
1738772128268040400,0.17004052734375,-0.4721005190935064,0.1624010717992674,-0.23341795277899977,-0.036645901619887664,0.9569852950393744,-0.057628669514843224,0.34450840385904635
1738772128278031400,0.18003125,-0.47209680941218435,0.16240361662840325,-0.23341620866730875,-0.03664713071124002,0.9569852717593217,-0.057629564864389554,0.3445138011216192
1738772128288022300,0.190022216796875,-0.47208791351588614,0.1624004135671719,-0.2334122605863538,-0.036650033276771785,0.9569867849594944,-0.057629491049444634,0.3445072899432764
1738772128298014500,0.200014404296875,-0.47207833298105345,0.1623972928357439,-0.23340792807425415,-0.036652302088344905,0.956988425322884,-0.05762905316301523,0.3445007624162643
1738772128308005400,0.21000537109375,-0.4720819157014118,0.16239427652094224,-0.2334095862850889,-0.03665078810803367,0.9569886292950515,-0.05762788425457753,0.34449432259048773
1738772128317996300,0.219996337890625,-0.47208681285900267,0.16238704459750408,-0.2334115459769438,-0.03664374998341142,0.956989661419324,-0.0576230386431315,0.3444778097389392
1738772128327987500,0.229987548828125,-0.4720874851229098,0.16238860178965261,-0.23341093926231754,-0.036632349247070164,0.9569898528540745,-0.0576176977813611,0.3444783191186722
1738772128337978400,0.239978271484375,-0.4721012912517525,0.16239326034984136,-0.23341656210441789,-0.036621331726376945,0.9569878874084667,-0.05761444112717529,0.34448618703096595
1738772128347969300,0.24996923828125,-0.4721077025578985,0.16238999821578862,-0.23341949643410165,-0.03661873445039423,0.9569878263322459,-0.05761291621574267,0.3444791355054025
1738772128357960400,0.25996044921875,-0.47211411815583426,0.16238443158707597,-0.233423529189634,-0.03662938318578744,0.9569875036631725,-0.05761755128065151,0.3444704974015191
1738772128367951400,0.269951416015625,-0.4721105551819783,0.16238481770996632,-0.23342164578411786,-0.036627139029327245,0.9569879602779363,-0.057616195198584436,0.3444705369359202
1738772128377943300,0.279943359375,-0.4721149139354071,0.1623894455124803,-0.23342167258072177,-0.03660233489627532,0.9569878405900737,-0.057605120702269925,0.34447441650984073
1738772128387934500,0.2899345703125,-0.4721154541494339,0.16239143332300157,-0.23342099013466835,-0.03659090596965931,0.9569879739867921,-0.0575998559556653,0.3444758098830208
1738772128397925400,0.29992529296875,-0.4721171090555944,0.16238827856708035,-0.2334210231878129,-0.036580322875443286,0.9569888676629968,-0.05759389571121688,0.34446675115320013
1738772128407916300,0.309916259765625,-0.4721103069514942,0.16238677503563176,-0.23341773674441982,-0.03657922606930692,0.9569899497496961,-0.05759239174996953,0.3444629190904968
1738772128417907500,0.319907470703125,-0.4721050255385485,0.16238643925304327,-0.23341470288112912,-0.03657257775881396,0.956990966834612,-0.057588483531832615,0.3444602776392201
1738772128427898400,0.3298984375,-0.4721141034784557,0.16238607194624416,-0.23341734265222597,-0.03655090340684217,0.9569910309561305,-0.057578221595059896,0.34445478628973464
1738772128437889300,0.33988916015625,-0.47212492903504816,0.16238133435965707,-0.23342185883434366,-0.036541156404830716,0.9569910560711389,-0.05757311549816248,0.34444318146021446
1738772128447881500,0.349881591796875,-0.47212685301430707,0.16237676050154123,-0.23342312091025566,-0.03654420915432313,0.9569915065390466,-0.05757374319835085,0.34443450204679654
1738772128457872400,0.359872314453125,-0.47212463504993973,0.1623768645092791,-0.2334220819793961,-0.03654457766153117,0.9569917668915208,-0.05757375662188781,0.34443468292638746
