time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1738773145682853400,0.031853271484375,1.255229931408552,-0.4143757404680852,-0.41609621842875244,-1.5440835564150304,-0.5832812665296891,0.561194919713862,0.01637377727680387
1738773145692844300,0.04184423828125,1.2552415783504633,-0.41437928075269037,-0.4160993350011127,-1.5440869177687242,-0.583277634962208,0.5611938015952681,0.01637232984118706
1738773145702835500,0.05183544921875,1.255236791207715,-0.4143748454341141,-0.41610102474284927,-1.544079344964765,-0.5832795182529421,0.5611937057283155,0.016366899081429985
1738773145712826400,0.061826416015625,1.255238384435243,-0.41438069567085994,-0.41609613775308146,-1.5440846371742267,-0.5832808475212882,0.5611917438250347,0.01638194516785257
1738773145722818300,0.071818359375,1.2552492440353022,-0.41438351886279823,-0.41609955840133056,-1.5440777907104442,-0.5832812166573746,0.561186613122703,0.016385975551017767
1738773145732809500,0.0818095703125,1.255254395741137,-0.4143855150550497,-0.41610053154903237,-1.5440748966087114,-0.5832817140516615,0.5611838518710068,0.016389922671571987
1738773145742800400,0.09180029296875,1.2552697140274138,-0.4143872997376808,-0.41610749473122216,-1.5440653565068172,-0.5832808460777555,0.5611782855895641,0.016388102109885314
1738773145752791300,0.101791259765625,1.2552710555613193,-0.4143864138126778,-0.4161091373202544,-1.5440596977374794,-0.5832821322174487,0.56117641958091,0.016387843862576048
1738773145762782500,0.111782470703125,1.2552695060432877,-0.4143862231079932,-0.41610845200701635,-1.5440574958102364,-0.5832835487007583,0.5611755806170302,0.01639026302371182
1738773145772773600,0.121773681640625,1.2552729188563692,-0.4143881977988022,-0.41610844443819006,-1.5440567122047284,-0.5832839063373634,0.5611737741014379,0.016394375493995316
1738773145782764500,0.1317646484375,1.2552703783535675,-0.4143908346695679,-0.4161043813821638,-1.5440593377156309,-0.5832857886828414,0.5611729964717598,0.01640422027096847
1738773145792756500,0.141756591796875,1.255269533521495,-0.41439274835799383,-0.4161020137664521,-1.5440585828600548,-0.5832878259624207,0.5611712484257239,0.016412254289696615
1738773145802747400,0.151747314453125,1.2552778944314205,-0.414392048585828,-0.41610746775046586,-1.5440559158878444,-0.5832850184102082,0.5611705767356103,0.01640354767844186
1738773145812738300,0.16173828125,1.2552812169257905,-0.41439114636361624,-0.41611024641203403,-1.5440553164586428,-0.583283287689809,0.5611709749859957,0.016397609945716277
1738773145822729500,0.1717294921875,1.2552793649554235,-0.4143881498132223,-0.41611215176109495,-1.544051951831444,-0.5832833873283791,0.5611716881378,0.016391464066897902
1738773145832720600,0.181720703125,1.2552829616248926,-0.41439424810787595,-0.4161081752218339,-1.544063678054711,-0.5832810986159903,0.5611724094519728,0.016400545249990888
