time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1738773095587293700,0.026293701171875,1.200332003047554,-0.3586085714447396,-0.43633118383284164,-1.361159807119516,-0.643165769550714,0.5170618507332034,0.010069266904233126
1738773095597284900,0.036284912109375,1.2003176747047393,-0.3585623827482378,-0.43636149714996764,-1.360969876065668,-0.6432173154326414,0.5170040701537965,0.0100658963054106
1738773095607275800,0.04627587890625,1.2003171469303422,-0.35857533561313165,-0.4363505676371154,-1.3610357093453778,-0.6431996790002427,0.5170262193175568,0.01006188274169706
1738773095617266700,0.0562666015625,1.2003244812169367,-0.35861144129630673,-0.43632484473101174,-1.3611756892519389,-0.6431638488657513,0.51706739197468,0.010073300982993586
1738773095627259000,0.0662587890625,1.2003191165130733,-0.35859016246215475,-0.43633948705844705,-1.3610714128132,-0.6431935460516341,0.5170328471954431,0.01008223248259989
1738773095637249800,0.076249755859375,1.2003034023147376,-0.3585695265151293,-0.4363480530614335,-1.3609935971896403,-0.643217333092775,0.5170103585690274,0.010083513274854667
1738773095647240700,0.08624072265625,1.20030218426768,-0.3585935659268845,-0.43632765237676463,-1.3610999994683965,-0.6431907353497968,0.5170440074140331,0.01008709391808741
1738773095657232000,0.09623193359375,1.2003138400432554,-0.35859872132857196,-0.4363296308654581,-1.3611167486759175,-0.6431830267960243,0.517048348085703,0.010082363076894328
1738773095667222800,0.106222900390625,1.200312550962712,-0.35857501578617895,-0.4363483986816911,-1.3610253687759644,-0.6432050589313478,0.5170215621881105,0.010071637104118538
1738773095677213700,0.116213623046875,1.2003144889272561,-0.358589791671979,-0.43633731310100843,-1.3610720009926056,-0.6431948719672957,0.517033377554163,0.010084491721608524
1738773095687204600,0.12620458984375,1.2003184012658858,-0.35860454280023696,-0.43632727839610963,-1.3611363923678854,-0.6431771948056573,0.517053597367956,0.010083520793500467
1738773095697195800,0.13619580078125,1.2003152853079548,-0.3585869812393838,-0.43634003486892087,-1.3610719249606307,-0.6431930206969159,0.5170352851331986,0.010075069052432018
1738773095707186700,0.146186767578125,1.200311258265717,-0.3585793331849174,-0.4363441601249299,-1.361047271383697,-0.6431996051001908,0.517028925850703,0.010071236435076292
1738773095717178600,0.1561787109375,1.200317920528348,-0.35859794442420406,-0.4363324163853719,-1.3611248146268564,-0.6431781360879771,0.5170526846219824,0.010071190690911246
1738773095727169800,0.166169677734375,1.200318484602403,-0.3585965790125338,-0.4363338314521682,-1.361131454041334,-0.6431745887735523,0.5170567685945983,0.010061862423764445
1738773095737160700,0.17616064453125,1.2003072615150474,-0.3585755336437716,-0.43634511654339353,-1.361064501937661,-0.6431923514865964,0.5170396953912981,0.010050758270273132
1738773095747151600,0.186151611328125,1.200300875501446,-0.35857603620253725,-0.43634128608615175,-1.361080774354241,-0.6431887545472275,0.5170470388965943,0.01004637742828617
1738773095757142800,0.196142822265625,1.2003017452444091,-0.35858121463224296,-0.436337461212461,-1.3611130994429346,-0.6431791956036103,0.5170587151846073,0.010039948879856838
1738773095767133700,0.2061337890625,1.20029937561525,-0.3585699908633339,-0.4363454003498648,-1.361073978489707,-0.6431887211584912,0.517047989064378,0.010033492507681855
1738773095777124600,0.21612451171875,1.200297016432705,-0.3585672538888803,-0.4363463887332851,-1.3610726128762545,-0.6431885031857487,0.5170492422433961,0.010027699394682961
1738773095787115800,0.22611572265625,1.2003071144630477,-0.35857696368320635,-0.4363437919848345,-1.3611180476684883,-0.643172948376409,0.5170639902175498,0.010018849133366375
1738773095797107700,0.236107666015625,1.2003113096957305,-0.3585745730550067,-0.43634798807600367,-1.3611060008564353,-0.6431747052767169,0.517059946599931,0.010016223339935697
1738773095807098600,0.2460986328125,1.2003008336742054,-0.35856085590036213,-0.43635363922587106,-1.3610681656071757,-0.6431853157506391,0.5170515535097588,0.010007667602944985
1738773095817089800,0.25608984375,1.200296660879764,-0.35856546602753553,-0.4363476042900759,-1.3610999895169889,-0.6431773801322934,0.5170633956388712,0.010003813041340601
1738773095827080700,0.266080810546875,1.2002966377795754,-0.3585682861306839,-0.4363452584648407,-1.3611204053045072,-0.6431712498708542,0.5170710858114054,0.00999875894708601
1738773095837071600,0.276071533203125,1.2002977009360272,-0.35855768684886713,-0.43635453078577596,-1.3610887571249284,-0.6431768686563568,0.5170634700011018,0.009986210819980402
1738773095847062500,0.2860625,1.200294634034097,-0.35855091299849656,-0.43635842520253054,-1.3610732734496465,-0.6431802289067736,0.5170608268675115,0.009978185880074094
1738773095857053700,0.2960537109375,1.2002908344013383,-0.3585497842393237,-0.43635732050991366,-1.3610897150633525,-0.6431746017343597,0.5170693855166526,0.009966371186681797
1738773095867044600,0.306044677734375,1.200291371836807,-0.35854534135172117,-0.4363612014306118,-1.361095175351461,-0.6431700325676636,0.5170750185174736,0.009948449229840508
1738773095877036800,0.316036865234375,1.200281838847775,-0.3585376050380869,-0.4363624369441538,-1.3610946137698372,-0.6431694023784691,0.5170801029368712,0.009932330004579732
